Ticker,close_x,date,high,low,month,open_x,volume,year,daily_return,cumulative_return,first_open,last_close,yearly_return,volatility,open_y,close_y,monthly_return
SUNPHARMA,1135.3,2023-10-16 05:30:00,1147.25,1133.05,2023-10,1141.5,1144308,2023,-0.008731336767659137,-0.005387883831968199,1159.55,1259.45,8.615411150877504,0.011732822937748232,1159.55,1088.6,-6.118752964512099
KOTAKBANK,1749.75,2023-10-16 05:30:00,1762.15,1746.45,2023-10,1761.0,1579957,2023,-0.0069523269012485844,0.013143800121594884,1730.0,1908.1,10.294797687861266,0.014215663882255638,1730.0,1739.4,0.5433526011560746
SHRIRAMFIN,1867.55,2023-10-16 05:30:00,1885.0,1855.6,2023-10,1880.95,492792,2023,-0.007124059650708503,-0.02830458648768175,1938.0,2053.3,5.949432404540773,0.02168666460862403,1938.0,1879.85,-3.0005159958720378
NESTLEIND,2310.85,2023-10-16 05:30:00,2355.0,2297.51,2023-10,2355.0,866080,2023,-0.018930645654315126,0.035549759804975656,2250.69,2658.03,18.09844980872533,0.012516833638236864,2250.69,2423.48,7.677201213849973
ONGC,186.55,2023-10-16 05:30:00,188.2,186.25,2023-10,187.95,12376549,2023,0.008923742563547998,0.01056338028169046,189.3,205.05,8.32012678288431,0.02224731217568337,189.3,186.15,-1.6640253565768652
CIPLA,1164.4,2023-10-16 05:30:00,1170.1,1158.8,2023-10,1166.3,802207,2023,-0.002868764718475636,-0.015556307067974062,1184.0,1246.3,5.26182432432432,0.016332415765760364,1184.0,1200.0,1.3513513513513513
BPCL,173.63,2023-10-16 05:30:00,174.23,171.0,2023-10,172.5,3262470,2023,-0.0012654587287891372,0.017283805952660325,174.25,225.33,29.314203730272602,0.022068851102665002,174.25,174.63,0.21807747489239337
BRITANNIA,4586.05,2023-10-16 05:30:00,4591.45,4555.0,2023-10,4559.95,292118,2023,0.0024810370078913735,0.02015371097442964,4524.8,5338.45,17.98201025459688,0.013039218369984167,4524.8,4426.5,-2.172471711456864
SBILIFE,1322.2,2023-10-16 05:30:00,1332.2,1310.55,2023-10,1319.2,578729,2023,0.004367807360704967,0.02301829858021609,1302.15,1432.6,10.018047075989694,0.015113428426196436,1302.15,1367.85,5.045501670314466
HINDALCO,483.4,2023-10-16 05:30:00,486.5,475.3,2023-10,479.75,5043158,2023,0.005826050769870861,0.0071882487759142855,483.1,614.85,27.271786379631546,0.019586836411430934,483.1,459.5,-4.885116953011803
HEROMOTOCO,3161.0,2023-10-16 05:30:00,3174.3,3099.85,2023-10,3104.0,966651,2023,0.02018751311139444,0.048215943759119195,3058.0,4139.55,35.367887508175286,0.016563238026907092,3058.0,3088.35,0.9924787442773024
AXISBANK,1004.8,2023-10-16 05:30:00,1009.45,990.0,2023-10,990.0,4646960,2023,0.010814345354861477,-0.034820613803371536,1035.0,1102.3,6.502415458937194,0.015624964929158446,1035.0,981.85,-5.13526570048309
HDFCBANK,1529.6,2023-10-16 05:30:00,1534.45,1520.5,2023-10,1531.5,8928042,2023,-0.004004558033534167,0.014289977122774244,1527.0,1709.25,11.93516699410609,0.01348980040538228,1527.0,1476.5,-3.307138179436804
BAJAJ-AUTO,5076.7,2023-10-16 05:30:00,5099.4,5032.0,2023-10,5035.0,158560,2023,0.004809595439791092,0.012010485502696122,5065.0,6797.25,34.20039486673247,0.017609369939821526,5065.0,5314.05,4.917077986179668
SBIN,576.45,2023-10-17 05:30:00,579.95,575.3,2023-10,577.7,10765224,2023,0.0013897333449146565,-0.043950576333029345,596.6,642.05,7.6181696278913735,0.017939344821740196,596.6,565.55,-5.204492122024818
BAJFINANCE,8093.0,2023-10-17 05:30:00,8159.0,8057.55,2023-10,8080.0,838283,2023,0.007093081134893042,0.015738741904713693,7780.8,7327.75,-5.822666049763522,0.01591849489773447,7780.8,7492.65,-3.7033466995681747
TITAN,3308.45,2023-10-17 05:30:00,3328.45,3304.1,2023-10,3317.95,584625,2023,0.002135457684618647,0.035103637074697325,3148.8,3675.45,16.72541920731706,0.014135893038630176,3148.8,3189.65,1.2973196138211354
ITC,453.45,2023-10-17 05:30:00,454.5,449.0,2023-10,449.8,6936218,2023,0.010023387905111925,0.031154064809550963,441.0,462.1,4.784580498866219,0.011943702458319614,441.0,428.4,-2.857142857142862
TCS,3507.05,2023-10-17 05:30:00,3534.15,3503.35,2023-10,3530.0,1672065,2023,-0.0048239951192520225,-0.0019351992828379183,3534.2,3793.4,7.334050138645246,0.013161771587106071,3534.2,3368.75,-4.68139890215607
LT,3066.3,2023-10-17 05:30:00,3114.2,3063.0,2023-10,3109.9,1847182,2023,-0.01147683677745892,-0.002261449605466481,3040.5,3526.0,15.967768459135009,0.01696390415004649,3040.5,2929.05,-3.665515540207197
TATACONSUM,896.7,2023-10-17 05:30:00,916.61,894.04,2023-10,900.85,3188856,2023,-0.0008357011532675873,0.041221551323734174,859.32,1073.46,24.919703951962013,0.0148047736681353,859.32,889.44,3.5050970534841506
RELIANCE,1177.63,2023-10-17 05:30:00,1179.85,1170.65,2023-10,1178.0,7928180,2023,0.004778034691944821,0.01600407219518929,1164.97,1292.47,10.944487840888605,0.013562067130073357,1164.97,1143.95,-1.8043383091410063
HCLTECH,1277.15,2023-10-17 05:30:00,1279.0,1271.0,2023-10,1278.9,1687345,2023,0.005115492070987271,0.03104060708807621,1232.5,1466.1,18.953346855983767,0.014294650681131723,1232.5,1276.0,3.5294117647058822
JSWSTEEL,790.15,2023-10-17 05:30:00,796.0,788.15,2023-10,792.7,1050381,2023,-0.000695586189452424,0.025835767607919724,776.55,880.25,13.353937286716896,0.016383932356722215,776.55,736.35,-5.1767432876183035
ULTRACEMCO,8301.4,2023-10-17 05:30:00,8332.0,8280.0,2023-10,8330.0,205234,2023,0.0011094763753887182,-0.0004214379462731399,8289.0,10503.0,26.710097719869708,0.01431459670688822,8289.0,8422.25,1.607552177584751
POWERGRID,207.15,2023-10-17 05:30:00,209.0,202.6,2023-10,203.55,19378328,2023,0.020192070918492844,0.038085692808820015,198.75,237.2,19.34591194968553,0.018671442296664318,198.75,202.15,1.710691823899374
INFY,1442.45,2023-10-17 05:30:00,1453.35,1438.05,2023-10,1440.25,3923764,2023,0.005787400202210247,0.005892608089260731,1436.05,1542.9,7.440548727412008,0.014491913053868204,1436.05,1368.4,-4.710838759096123
TRENT,2079.0,2023-10-17 05:30:00,2117.6,2073.1,2023-10,2116.95,373789,2023,-0.01359333855241629,0.00966441649264227,2074.3,3054.95,47.27618955792313,0.023073798932652153,2074.3,2154.7,3.876006363592519
BHARTIARTL,953.65,2023-10-17 05:30:00,960.25,946.0,2023-10,946.55,3863410,2023,0.007500924409698406,0.03063871176915578,918.25,1032.2,12.409474543969512,0.013624507728829288,918.25,914.4,-0.41927579635175855
TATAMOTORS,655.7,2023-10-17 05:30:00,670.9,654.65,2023-10,670.0,10263992,2023,-0.015761032722906076,0.05681360303005878,632.6,779.95,23.292760037938667,0.01787650515641716,632.6,628.65,-0.6244072083465136
WIPRO,411.4,2023-10-17 05:30:00,413.85,411.05,2023-10,411.7,2989694,2023,0.0029254022428084614,0.01467505241090139,406.45,471.3,15.955222044531927,0.017467886281905282,406.45,381.8,-6.06470660597859
TECHM,1197.6,2023-10-17 05:30:00,1203.0,1188.45,2023-10,1190.0,1163897,2023,0.01097416849569477,-0.015293537247163536,1220.6,1272.65,4.264296247747025,0.016019868874918946,1220.6,1133.15,-7.16450925774208
NTPC,245.95,2023-10-17 05:30:00,247.2,243.3,2023-10,244.85,10084205,2023,0.010269049086054638,0.019693200663349897,244.35,311.15,27.3378350726417,0.019475011701296695,244.35,235.8,-3.499079189686918
HINDUNILVR,2556.15,2023-10-17 05:30:00,2570.0,2546.45,2023-10,2558.3,1253538,2023,-0.0008404018293398652,0.035339624934181524,2490.0,2663.95,6.985943775100395,0.012073895796063713,2490.0,2484.0,-0.24096385542168677
APOLLOHOSP,5028.8,2023-10-17 05:30:00,5068.0,5012.2,2023-10,5050.0,217907,2023,0.0014138638309737495,-0.017611033512731855,5138.95,5704.1,10.99738273382696,0.014134574705070773,5138.95,4819.9,-6.208466710125613
M&M,1576.6,2023-10-17 05:30:00,1583.9,1568.6,2023-10,1575.0,997962,2023,0.0013019592899559118,0.025497593339403712,1597.2,1729.4,8.276984723265718,0.019212772948786868,1597.2,1458.6,-8.677685950413231
GRASIM,1966.63,2023-10-17 05:30:00,2012.15,1950.3,2023-10,1992.08,1306181,2023,0.0003815085356175807,0.02758328804915755,1920.46,2126.35,10.720868958478691,0.01446511381198158,1920.46,1879.23,-2.1468814763129678
ICICIBANK,953.9,2023-10-17 05:30:00,960.95,951.5,2023-10,955.4,7747527,2023,0.0026277065377338094,0.014463469105604698,951.6,996.6,4.7288776796973515,0.012788897388104722,951.6,915.35,-3.8093736864228664
ADANIENT,2428.4,2023-10-17 05:30:00,2462.0,2423.5,2023-10,2459.95,707543,2023,-0.00039105110420478706,0.017237407058330767,2418.0,2848.95,17.82258064516128,0.028600523792508787,2418.0,2294.65,-5.101323407775017
ADANIPORTS,805.1,2023-10-17 05:30:00,814.4,804.0,2023-10,812.0,2162192,2023,-0.0006826785825109205,-0.03163338946355565,826.0,1024.35,24.01331719128328,0.026028643454512657,826.0,784.75,-4.993946731234867
BEL,138.55,2023-10-17 05:30:00,138.9,137.5,2023-10,137.5,6076896,2023,0.008369723435225573,-0.004669540229884861,137.9,184.2,33.57505438723712,0.023283392059875133,137.9,133.25,-3.3720087019579443
BAJAJFINSV,1657.65,2023-10-17 05:30:00,1676.75,1645.55,2023-10,1649.9,1689224,2023,0.009315919262033123,0.061881425963293824,1530.25,1685.8,10.165005718019929,0.014117849543856996,1530.25,1569.55,2.5682078091815033
EICHERMOT,3500.85,2023-10-17 05:30:00,3522.8,3487.0,2023-10,3505.0,260333,2023,0.004087076234727149,0.044593304290744706,3426.9,4143.5,20.9110274592197,0.01609889840743809,3426.9,3295.55,-3.832910210394231
COALINDIA,317.4,2023-10-17 05:30:00,318.35,312.1,2023-10,313.0,7760527,2023,0.017307692307692246,0.0873586844809866,297.05,376.0,26.57801716882679,0.021411449147905545,297.05,314.25,5.790270998148456
MARUTI,10750.8,2023-10-17 05:30:00,10797.8,10565.3,2023-10,10730.0,474718,2023,0.004325283759166743,0.0390358464854208,10709.8,10302.3,-3.8049263291564737,0.013712493772447978,10709.8,10392.3,-2.9645745018581113
INDUSINDBK,1436.0,2023-10-17 05:30:00,1458.45,1425.55,2023-10,1454.9,1373704,2023,-0.007190265486725744,0.00041800195067587254,1432.0,1598.95,11.658519553072628,0.0191111933352513,1432.0,1441.3,0.6494413407821197
ASIANPAINT,3113.55,2023-10-17 05:30:00,3137.0,3091.8,2023-10,3137.0,792640,2023,0.0004819973972141067,-0.01683060454394736,3166.1,3402.4,7.463440826253125,0.012664679670924878,3166.1,2995.7,-5.3820157291304795
TATASTEEL,127.4,2023-10-17 05:30:00,128.55,127.0,2023-10,127.9,24241710,2023,0.0031496062992126816,-0.0046874999999997335,129.0,139.6,8.217054263565887,0.018231639152358904,129.0,118.75,-7.945736434108527
HDFCLIFE,641.8,2023-10-17 05:30:00,645.9,630.55,2023-10,632.5,4443295,2023,0.018649313546543977,0.01302186094230895,634.45,646.7,1.9308062101032388,0.014630077258587258,634.45,618.35,-2.537631018992832
DRREDDY,1108.82,2023-10-17 05:30:00,1114.6,1097.01,2023-10,1097.4,1626760,2023,0.009284374943110407,0.015086877712067626,1117.38,1159.58,3.7766919042760576,0.012490100212885843,1117.38,1073.51,-3.9261486692083367
SUNPHARMA,1136.8,2023-10-17 05:30:00,1144.0,1134.0,2023-10,1138.65,798807,2023,0.0013212366775301465,-0.004073765824171072,1159.55,1259.45,8.615411150877504,0.011732822937748232,1159.55,1088.6,-6.118752964512099
KOTAKBANK,1771.55,2023-10-17 05:30:00,1774.8,1750.8,2023-10,1755.0,3217357,2023,0.012458922703243225,0.02576648041457985,1730.0,1908.1,10.294797687861266,0.014215663882255638,1730.0,1739.4,0.5433526011560746
SHRIRAMFIN,1888.45,2023-10-17 05:30:00,1892.9,1872.0,2023-10,1878.45,675654,2023,0.01119113276752981,-0.017430214105465636,1938.0,2053.3,5.949432404540773,0.02168666460862403,1938.0,1879.85,-3.0005159958720378
NESTLEIND,2332.53,2023-10-17 05:30:00,2336.22,2313.0,2023-10,2313.0,381660,2023,0.009381829197048885,0.045265110776510964,2250.69,2658.03,18.09844980872533,0.012516833638236864,2250.69,2423.48,7.677201213849973
ONGC,186.25,2023-10-17 05:30:00,187.05,185.55,2023-10,187.0,4381065,2023,-0.0016081479496113937,0.008938244853738064,189.3,205.05,8.32012678288431,0.02224731217568337,189.3,186.15,-1.6640253565768652
CIPLA,1173.5,2023-10-17 05:30:00,1178.05,1160.65,2023-10,1168.0,877856,2023,0.007815183785640611,-0.00786269868109557,1184.0,1246.3,5.26182432432432,0.016332415765760364,1184.0,1200.0,1.3513513513513513
BPCL,177.35,2023-10-17 05:30:00,178.85,173.35,2023-10,174.45,10443728,2023,0.02142486897425555,0.039078978204827974,174.25,225.33,29.314203730272602,0.022068851102665002,174.25,174.63,0.21807747489239337
BRITANNIA,4600.35,2023-10-17 05:30:00,4609.9,4562.2,2023-10,4586.2,196669,2023,0.0031181517863956287,0.02333470509070268,4524.8,5338.45,17.98201025459688,0.013039218369984167,4524.8,4426.5,-2.172471711456864
SBILIFE,1348.35,2023-10-17 05:30:00,1351.1,1325.0,2023-10,1325.0,1073063,2023,0.019777643321736482,0.04325118960114538,1302.15,1432.6,10.018047075989694,0.015113428426196436,1302.15,1367.85,5.045501670314466
HINDALCO,484.35,2023-10-17 05:30:00,488.45,480.7,2023-10,486.5,4495043,2023,0.0019652461729418036,0.009167621627253153,483.1,614.85,27.271786379631546,0.019586836411430934,483.1,459.5,-4.885116953011803
HEROMOTOCO,3172.95,2023-10-17 05:30:00,3187.55,3166.5,2023-10,3182.1,416816,2023,0.003780449224928706,0.05217867091126127,3058.0,4139.55,35.367887508175286,0.016563238026907092,3058.0,3088.35,0.9924787442773024
AXISBANK,1008.05,2023-10-17 05:30:00,1014.7,1003.1,2023-10,1008.85,6105067,2023,0.003234474522292974,-0.03169876566927621,1035.0,1102.3,6.502415458937194,0.015624964929158446,1035.0,981.85,-5.13526570048309
HDFCBANK,1541.2,2023-10-17 05:30:00,1555.75,1535.0,2023-10,1555.75,16451279,2023,0.007583682008368342,0.02198202977354846,1527.0,1709.25,11.93516699410609,0.01348980040538228,1527.0,1476.5,-3.307138179436804
BAJAJ-AUTO,5141.25,2023-10-17 05:30:00,5150.0,5070.0,2023-10,5083.0,318565,2023,0.0127149526267063,0.02487815088359291,5065.0,6797.25,34.20039486673247,0.017609369939821526,5065.0,5314.05,4.917077986179668
SBIN,572.65,2023-10-18 05:30:00,579.25,569.35,2023-10,577.75,11777454,2023,-0.006592072165842788,-0.050252923127954374,596.6,642.05,7.6181696278913735,0.017939344821740196,596.6,565.55,-5.204492122024818
BAJFINANCE,7866.55,2023-10-18 05:30:00,8084.6,7850.0,2023-10,8050.0,1544642,2023,-0.027980971209687344,-0.01268261458908615,7780.8,7327.75,-5.822666049763522,0.01591849489773447,7780.8,7492.65,-3.7033466995681747
TITAN,3282.75,2023-10-18 05:30:00,3324.15,3277.5,2023-10,3309.2,324535,2023,-0.007767988030648709,0.0270629644114202,3148.8,3675.45,16.72541920731706,0.014135893038630176,3148.8,3189.65,1.2973196138211354
ITC,451.65,2023-10-18 05:30:00,458.2,451.0,2023-10,454.25,6894947,2023,-0.003969566655640078,0.02706083001705517,441.0,462.1,4.784580498866219,0.011943702458319614,441.0,428.4,-2.857142857142862
TCS,3487.25,2023-10-18 05:30:00,3522.7,3484.0,2023-10,3511.0,1408245,2023,-0.005645770661952376,-0.0075700442534542,3534.2,3793.4,7.334050138645246,0.013161771587106071,3534.2,3368.75,-4.68139890215607
LT,3045.6,2023-10-18 05:30:00,3079.15,3037.15,2023-10,3068.65,1350839,2023,-0.006750807161725936,-0.008996990156999951,3040.5,3526.0,15.967768459135009,0.01696390415004649,3040.5,2929.05,-3.665515540207197
TATACONSUM,884.7,2023-10-18 05:30:00,903.77,881.15,2023-10,901.25,1203949,2023,-0.013382402141184357,0.027287505805852152,859.32,1073.46,24.919703951962013,0.0148047736681353,859.32,889.44,3.5050970534841506
RELIANCE,1162.0,2023-10-18 05:30:00,1183.5,1160.5,2023-10,1177.63,8918320,2023,-0.013272420030060461,0.0025192393967627957,1164.97,1292.47,10.944487840888605,0.013562067130073357,1164.97,1143.95,-1.8043383091410063
HCLTECH,1269.45,2023-10-18 05:30:00,1281.5,1267.4,2023-10,1278.0,1743126,2023,-0.006029049054535496,0.024824412690724218,1232.5,1466.1,18.953346855983767,0.014294650681131723,1232.5,1276.0,3.5294117647058822
JSWSTEEL,784.4,2023-10-18 05:30:00,801.0,781.2,2023-10,793.1,1250892,2023,-0.007277099284945909,0.0183706588769883,776.55,880.25,13.353937286716896,0.016383932356722215,776.55,736.35,-5.1767432876183035
ULTRACEMCO,8278.3,2023-10-18 05:30:00,8349.85,8248.0,2023-10,8324.9,322136,2023,-0.0027826631652493328,-0.00320292839167291,8289.0,10503.0,26.710097719869708,0.01431459670688822,8289.0,8422.25,1.607552177584751
POWERGRID,206.5,2023-10-18 05:30:00,208.45,204.0,2023-10,208.45,14923328,2023,-0.0031378228336954583,0.034828363818592,198.75,237.2,19.34591194968553,0.018671442296664318,198.75,202.15,1.710691823899374
INFY,1440.55,2023-10-18 05:30:00,1454.0,1438.35,2023-10,1442.0,4264837,2023,-0.001317203369267661,0.00456764295676404,1436.05,1542.9,7.440548727412008,0.014491913053868204,1436.05,1368.4,-4.710838759096123
TRENT,2048.95,2023-10-18 05:30:00,2090.4,2031.2,2023-10,2089.1,432748,2023,-0.014454064454064497,-0.004929338060317812,2074.3,3054.95,47.27618955792313,0.023073798932652153,2074.3,2154.7,3.876006363592519
BHARTIARTL,952.85,2023-10-18 05:30:00,958.9,950.65,2023-10,953.0,2334392,2023,-0.0008388821894824705,0.02977412731006157,918.25,1032.2,12.409474543969512,0.013624507728829288,918.25,914.4,-0.41927579635175855
TATAMOTORS,668.5,2023-10-18 05:30:00,672.25,653.8,2023-10,658.6,14908778,2023,0.01952112246454174,0.07744379079700225,632.6,779.95,23.292760037938667,0.01787650515641716,632.6,628.65,-0.6244072083465136
WIPRO,407.45,2023-10-18 05:30:00,413.65,407.0,2023-10,409.0,2440533,2023,-0.009601361205639258,0.004932790726353442,406.45,471.3,15.955222044531927,0.017467886281905282,406.45,381.8,-6.06470660597859
TECHM,1187.1,2023-10-18 05:30:00,1202.0,1178.05,2023-10,1200.0,2337078,2023,-0.008767535070140275,-0.023926985693142777,1220.6,1272.65,4.264296247747025,0.016019868874918946,1220.6,1133.15,-7.16450925774208
NTPC,242.0,2023-10-18 05:30:00,246.8,241.6,2023-10,245.9,6987265,2023,-0.016060174832282947,0.0033167495854062867,244.35,311.15,27.3378350726417,0.019475011701296695,244.35,235.8,-3.499079189686918
HINDUNILVR,2548.25,2023-10-18 05:30:00,2571.25,2539.55,2023-10,2570.05,1084689,2023,-0.0030905854507755626,0.032139819352748455,2490.0,2663.95,6.985943775100395,0.012073895796063713,2490.0,2484.0,-0.24096385542168677
APOLLOHOSP,4977.25,2023-10-18 05:30:00,5039.95,4938.45,2023-10,5021.0,341459,2023,-0.010250954502068144,-0.027681458111526558,5138.95,5704.1,10.99738273382696,0.014134574705070773,5138.95,4819.9,-6.208466710125613
M&M,1574.85,2023-10-18 05:30:00,1579.45,1561.75,2023-10,1576.6,1212994,2023,-0.0011099835088164145,0.02435930792246599,1597.2,1729.4,8.276984723265718,0.019212772948786868,1597.2,1458.6,-8.677685950413231
GRASIM,1947.96,2023-10-18 05:30:00,1983.07,1943.27,2023-10,1962.3,580635,2023,-0.009493397334526588,0.017828031601387684,1920.46,2126.35,10.720868958478691,0.01446511381198158,1920.46,1879.23,-2.1468814763129678
ICICIBANK,943.75,2023-10-18 05:30:00,950.65,939.1,2023-10,949.2,12000153,2023,-0.01064052835727014,0.0036690417951719123,951.6,996.6,4.7288776796973515,0.012788897388104722,951.6,915.35,-3.8093736864228664
ADANIENT,2406.35,2023-10-18 05:30:00,2441.75,2401.05,2023-10,2440.0,776977,2023,-0.009080052709603104,0.008000837784061243,2418.0,2848.95,17.82258064516128,0.028600523792508787,2418.0,2294.65,-5.101323407775017
ADANIPORTS,798.6,2023-10-18 05:30:00,809.05,795.4,2023-10,808.95,2271927,2023,-0.008073531238355525,-0.03945152754390213,826.0,1024.35,24.01331719128328,0.026028643454512657,826.0,784.75,-4.993946731234867
BEL,137.05,2023-10-18 05:30:00,138.95,136.4,2023-10,138.75,6806231,2023,-0.01082641645615301,-0.015445402298850386,137.9,184.2,33.57505438723712,0.023283392059875133,137.9,133.25,-3.3720087019579443
BAJAJFINSV,1628.2,2023-10-18 05:30:00,1665.0,1622.05,2023-10,1665.0,1230439,2023,-0.017766114680421108,0.0430159187726209,1530.25,1685.8,10.165005718019929,0.014117849543856996,1530.25,1569.55,2.5682078091815033
EICHERMOT,3496.1,2023-10-18 05:30:00,3546.85,3482.1,2023-10,3500.85,368551,2023,-0.0013568133453304432,0.04317598615504026,3426.9,4143.5,20.9110274592197,0.01609889840743809,3426.9,3295.55,-3.832910210394231
COALINDIA,316.95,2023-10-18 05:30:00,319.75,315.25,2023-10,317.35,9662837,2023,-0.0014177693761814325,0.08581706063720462,297.05,376.0,26.57801716882679,0.021411449147905545,297.05,314.25,5.790270998148456
MARUTI,10788.5,2023-10-18 05:30:00,10809.8,10711.0,2023-10,10755.0,267435,2023,0.0035067157792909587,0.04267944988354011,10709.8,10302.3,-3.8049263291564737,0.013712493772447978,10709.8,10392.3,-2.9645745018581113
INDUSINDBK,1420.35,2023-10-18 05:30:00,1444.0,1415.6,2023-10,1437.0,3067244,2023,-0.010898328690807868,-0.010484882262783879,1432.0,1598.95,11.658519553072628,0.0191111933352513,1432.0,1441.3,0.6494413407821197
ASIANPAINT,3096.45,2023-10-18 05:30:00,3115.2,3090.0,2023-10,3110.0,481985,2023,-0.005492123139182126,-0.022230291930467216,3166.1,3402.4,7.463440826253125,0.012664679670924878,3166.1,2995.7,-5.3820157291304795
TATASTEEL,127.1,2023-10-18 05:30:00,128.7,126.6,2023-10,127.85,20926079,2023,-0.0023547880690738543,-0.007031249999999822,129.0,139.6,8.217054263565887,0.018231639152358904,129.0,118.75,-7.945736434108527
HDFCLIFE,645.0,2023-10-18 05:30:00,648.45,637.75,2023-10,641.65,2187089,2023,0.004985976939856807,0.01807276458053808,634.45,646.7,1.9308062101032388,0.014630077258587258,634.45,618.35,-2.537631018992832
DRREDDY,1135.49,2023-10-18 05:30:00,1138.95,1108.36,2023-10,1108.9,3014855,2023,0.02405259645388802,0.03950235274731306,1117.38,1159.58,3.7766919042760576,0.012490100212885843,1117.38,1073.51,-3.9261486692083367
SUNPHARMA,1153.4,2023-10-18 05:30:00,1161.8,1134.05,2023-10,1137.0,2178517,2023,0.014602392681210441,0.010469140128783527,1159.55,1259.45,8.615411150877504,0.011732822937748232,1159.55,1088.6,-6.118752964512099
KOTAKBANK,1753.4,2023-10-18 05:30:00,1775.2,1745.1,2023-10,1773.0,3051680,2023,-0.01024526544551374,0.01525723053762218,1730.0,1908.1,10.294797687861266,0.014215663882255638,1730.0,1739.4,0.5433526011560746
SHRIRAMFIN,1866.2,2023-10-18 05:30:00,1890.85,1852.55,2023-10,1888.4,504913,2023,-0.011782149381768137,-0.029006998100887027,1938.0,2053.3,5.949432404540773,0.02168666460862403,1938.0,1879.85,-3.0005159958720378
NESTLEIND,2326.29,2023-10-18 05:30:00,2344.72,2320.0,2023-10,2332.53,356710,2023,-0.0026752067497525234,0.04246881049688089,2250.69,2658.03,18.09844980872533,0.012516833638236864,2250.69,2423.48,7.677201213849973
ONGC,186.95,2023-10-18 05:30:00,188.05,186.05,2023-10,188.0,10181113,2023,0.0037583892617449877,0.012730227518960247,189.3,205.05,8.32012678288431,0.02224731217568337,189.3,186.15,-1.6640253565768652
CIPLA,1210.6,2023-10-18 05:30:00,1219.45,1176.15,2023-10,1185.0,7367540,2023,0.03161482743928401,0.023503550896178504,1184.0,1246.3,5.26182432432432,0.016332415765760364,1184.0,1200.0,1.3513513513513513
BPCL,175.1,2023-10-18 05:30:00,178.25,174.43,2023-10,177.5,9162228,2023,-0.012686777558500117,0.02589641434262968,174.25,225.33,29.314203730272602,0.022068851102665002,174.25,174.63,0.21807747489239337
BRITANNIA,4607.7,2023-10-18 05:30:00,4623.0,4586.25,2023-10,4605.0,217179,2023,0.0015977045224817576,0.024969691577038544,4524.8,5338.45,17.98201025459688,0.013039218369984167,4524.8,4426.5,-2.172471711456864
SBILIFE,1356.35,2023-10-18 05:30:00,1358.6,1339.0,2023-10,1344.05,454861,2023,0.005933177587421623,0.04944098417733778,1302.15,1432.6,10.018047075989694,0.015113428426196436,1302.15,1367.85,5.045501670314466
HINDALCO,485.05,2023-10-18 05:30:00,494.8,483.55,2023-10,487.8,7437952,2023,0.0014452358831422707,0.01062610688613419,483.1,614.85,27.271786379631546,0.019586836411430934,483.1,459.5,-4.885116953011803
HEROMOTOCO,3153.15,2023-10-18 05:30:00,3184.0,3149.0,2023-10,3170.0,344063,2023,-0.006240249609984261,0.045612813370473626,3058.0,4139.55,35.367887508175286,0.016563238026907092,3058.0,3088.35,0.9924787442773024
AXISBANK,992.85,2023-10-18 05:30:00,1014.1,989.35,2023-10,1010.0,7818946,2023,-0.01507861713208658,-0.04629940925027609,1035.0,1102.3,6.502415458937194,0.015624964929158446,1035.0,981.85,-5.13526570048309
HDFCBANK,1519.75,2023-10-18 05:30:00,1541.2,1518.1,2023-10,1541.2,15608100,2023,-0.013917726446924461,0.007758363449487549,1527.0,1709.25,11.93516699410609,0.01348980040538228,1527.0,1476.5,-3.307138179436804
BAJAJ-AUTO,5137.35,2023-10-18 05:30:00,5198.75,5125.65,2023-10,5150.0,360985,2023,-0.000758570386579116,0.024100708668480575,5065.0,6797.25,34.20039486673247,0.017609369939821526,5065.0,5314.05,4.917077986179668
SBIN,571.2,2023-10-19 05:30:00,574.0,567.0,2023-10,569.8,11441499,2023,-0.00253208766262103,-0.052657765983912475,596.6,642.05,7.6181696278913735,0.017939344821740196,596.6,565.55,-5.204492122024818
BAJFINANCE,7841.55,2023-10-19 05:30:00,7923.0,7731.0,2023-10,7843.3,1061453,2023,-0.003178013233247068,-0.01582032230533692,7780.8,7327.75,-5.822666049763522,0.01591849489773447,7780.8,7492.65,-3.7033466995681747
TITAN,3284.65,2023-10-19 05:30:00,3300.95,3239.0,2023-10,3270.0,698767,2023,0.0005787830325185706,0.027657411028549683,3148.8,3675.45,16.72541920731706,0.014135893038630176,3148.8,3189.65,1.2973196138211354
ITC,450.4,2023-10-19 05:30:00,454.9,446.85,2023-10,449.75,9465463,2023,-0.0027676298018377565,0.02421830585559981,441.0,462.1,4.784580498866219,0.011943702458319614,441.0,428.4,-2.857142857142862
TCS,3455.65,2023-10-19 05:30:00,3476.85,3451.9,2023-10,3469.5,1514545,2023,-0.009061581475374503,-0.016563029156053788,3534.2,3793.4,7.334050138645246,0.013161771587106071,3534.2,3368.75,-4.68139890215607
LT,3054.4,2023-10-19 05:30:00,3069.9,3007.15,2023-10,3025.6,1599104,2023,0.0028894142369320086,-0.006133571951517092,3040.5,3526.0,15.967768459135009,0.01696390415004649,3040.5,2929.05,-3.665515540207197
TATACONSUM,884.41,2023-10-19 05:30:00,889.35,868.26,2023-10,885.0,1412913,2023,-0.0003277947326778552,0.026950766372503265,859.32,1073.46,24.919703951962013,0.0148047736681353,859.32,889.44,3.5050970534841506
